fit,model,HC,p,GHSV,T,XCO2,fCO2,fH2,fCH3OH,fH2O,fCO,KfA,KfB,KfC,rCH3OH,rCO,rCO2,Tave_used,rCH3OH_pred,rCO_pred,rCH3OH_residual,rCO_residual,rCH3OH_relative_error_%,rCO_relative_error_%,beta_CH3OH,beta_RWGS,drive_CH3OH_raw,drive_RWGS_raw,drive_CH3OH_used,drive_RWGS_used,r1_forward,r1_reverse,r2_forward,r2_reverse
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,4000.0,513.15,0.173,0.755237232256792,1.89858943714798,0.081209342413354,0.112884116510321,0.0993577050416359,0.00263416709606216,0.00990326681963732,0.270512743020095,0.00147187301587302,0.00127415873015873,0.00274603174603175,507.1499999999998,0.0014689935675132777,0.0012740582080347593,-2.879448359742248e-06,-1.0052212397063456e-07,-0.19563157478190096,-0.007889293664229094,,,,,,,0.0036693529177134424,0.0022003593502001647,0.0019803653817912653,0.0007063071737565058
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,4000.0,523.15,0.175,0.758797141626292,1.90278156380801,0.0722486704313257,0.116329967596942,0.112912248495938,0.00203610206255958,0.0118274654229372,0.175057432510542,0.00130555555555556,0.00146944444444444,0.00277777777777778,507.1499999999998,0.0013267378275731725,0.0014713564770004349,2.1182272017612443e-05,1.9120325559947565e-06,1.6224718992213731,0.13011941779926547,,,,,,,0.0046328281941402935,0.003306090366567121,0.002290326198572665,0.00081896972157223
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,4000.0,533.15,0.175,0.761154246830242,1.91210685984022,0.0599567921735032,0.118351868316126,0.127819887716798,0.00158706283630095,0.0140260966989877,0.115048010476012,0.00108333333333333,0.00169166666666667,0.00277777777777778,507.1499999999998,0.0010756069343880684,0.0016963230164672278,-7.726398945261592e-06,4.656349800557678e-06,-0.7132060564856876,0.27525220495907404,,,,,,,0.005808258827925115,0.0047326518935370465,0.0026322148660958534,0.0009358918496286256
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,4000.0,493.15,0.15,0.939680850752076,2.64336686428863,0.105341112753134,0.107063153385365,0.0916251834406177,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00156428571428571,0.000816666666666667,0.00238095238095238,507.1499999999998,0.0016727553660771644,0.00081701814469241,0.0001084696517914545,3.5147802574300984e-07,6.934132991234554,0.043038125601184855,,,,,,,0.0025892243355481537,0.0009164689694709894,0.0011731902365360264,0.0003561720918436164
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,4000.0,503.15,0.183,0.943077234519084,2.55817154752984,0.129799468027121,0.128233941519794,0.11382175379073,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00189390476190476,0.00101085714285714,0.00290476190476191,507.1499999999998,0.001895479233564763,0.001003767567524132,1.574471660003001e-06,-7.089575333007851e-06,0.08313362380585099,-0.7013429526717793,,,,,,,0.0032703558138105263,0.0013748765802457632,0.0013953609639712878,0.00039159339644715573
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,4000.0,513.15,0.194,0.953666149548263,2.52939593258282,0.135683868278811,0.138712810027301,0.125307360641759,0.00263416709606216,0.00990326681963732,0.270512743020095,0.00195539682539683,0.00112088888888889,0.00307936507936508,507.1499999999998,0.0019625105524980666,0.0011243206810076273,7.113727101236422e-06,3.4317921187372764e-06,0.3637996650522717,0.3061670209024133,,,,,,,0.00413311819829107,0.0021706076457930035,0.0016300670904889432,0.000505746409481316
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,4000.0,523.15,0.195,0.964515318090775,2.53278572712501,0.127249503178423,0.144147941798817,0.13998573360145,0.00203610206255958,0.0118274654229372,0.175057432510542,0.00182,0.00127214285714286,0.0030952380952381,507.1499999999998,0.0018713764112282044,0.0012726034212305639,5.137641122820438e-05,4.605640877039345e-07,2.8228797378134276,0.036203802514627,,,,,,,0.0052106810334984245,0.00333930462227022,0.0018823687836609776,0.0006097653624304138
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,4000.0,533.15,0.195,0.972010113502497,2.54383189741409,0.113247919454479,0.14837401080663,0.159787957188792,0.00158706283630095,0.0140260966989877,0.115048010476012,0.00161261904761905,0.00147952380952381,0.0030952380952381,507.1499999999998,0.0015995522483583432,0.0014706497845006481,-1.3066799260706826e-05,-8.874025023161789e-06,-0.8102843185437559,-0.5997892677386467,,,,,,,0.006526218760034205,0.004926666511675862,0.002161010150322366,0.0006903603658217182
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,5.0,4000.0,493.15,0.172,1.09565208038083,3.31607998281118,0.153064798921119,0.122244959671217,0.117403181020848,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00195206349206349,0.000778095238095238,0.00273015873015873,507.1499999999998,0.0019192222107706702,0.0007785062272459107,-3.28412812928198e-05,4.1098915067267015e-07,-1.6823879666999917,0.05281990308522689,,,,,,,0.002857990724022472,0.0009387685132518019,0.0010147920890379693,0.0002362858617920587
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,5.0,4000.0,503.15,0.2,1.1108292879653,3.21376186438236,0.181028849196974,0.140220550170871,0.137106395320809,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00226666666666667,0.000907936507936508,0.00317460317460317,507.1499999999998,0.0021213996070928763,0.0009167368884663801,-0.00014526705957379352,8.80038052987215e-06,-6.408840863549706,0.9692726807376668,,,,,,,0.0036070048583637607,0.0014856052512708842,0.001202707706097405,0.00028597081763102487
